,land_area,n_gas_station_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_mart_in_1km,n_mart_in_1km_to_2km,n_pre_school_in_1km_to_2km,n_secondary_school_in_1km,n_seven_eleven_in_3km_to_5km,nearest_super_market,n_super_market_in_1km_to_2km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,h3_price_mean,h3_price_median,h3_price_min,price_per_m2
4951,66.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8333.333333333334
4952,66.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8333.333333333334
4953,66.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8333.333333333334
4954,84.0,2,1,2,0,0,4,0,1,1,0,14,0,0,0,0,0,1880.237160668877,1077.922077922078,383.06022557991065,2797.619047619048
4955,84.0,2,1,2,0,0,4,0,1,1,0,14,0,0,0,0,0,1880.237160668877,1077.922077922078,383.06022557991065,2797.619047619048
4956,57.15,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,2799.650043744532
4957,57.15,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,2799.650043744532
4958,57.15,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,2799.650043744532
4959,57.15,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,2799.650043744532
4960,65.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,6461.538461538462
4961,65.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,6461.538461538462
4962,66.0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1189.8732641605736,1291.989664082687,229.16666666666663,1666.6666666666667
4963,64.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2812.5
4964,64.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2812.5
4965,107.31,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1602.8329139875127
4966,107.31,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1602.8329139875127
4967,78.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1089.7435897435898
4968,78.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1089.7435897435898
4969,259.0,0,0,1,0,1,3,0,0,0,0,10,0,0,0,0,0,613.4779039890025,521.2355212355212,246.15384615384616,521.2355212355212
4970,200.0,3,0,1,0,2,5,0,1,2,3,10,0,1,0,0,1,1743.1527777777778,799.5,512.5,512.5
4971,240.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3125.0
4972,240.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3125.0
4973,104.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1028.8461538461538
4974,104.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1028.8461538461538
4975,67.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1600.0
4976,67.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1600.0
4977,67.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1600.0
4978,67.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1600.0
4979,159.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3000.0
4980,159.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3000.0
4981,159.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3000.0
4982,159.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3000.0
4983,280.5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1774.6510087940708,1574.074074074074,180.0,427.8074866310161
4984,49.4,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,3026.315789473684
4985,49.4,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,3026.315789473684
4986,49.4,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,3026.315789473684
4987,112.0,9,11,20,0,2,7,2,12,15,7,17,2,7,1,3,10,2190.739996894242,1827.7777777777778,446.4196428571428,446.4196428571428
4988,165.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1575.7575757575758
4989,165.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1575.7575757575758
4990,165.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1575.7575757575758
4991,165.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1575.7575757575758
4992,165.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1575.7575757575758
4993,165.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1575.7575757575758
4994,176.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1306.8181818181818
4995,176.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1306.8181818181818
4996,176.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1306.8181818181818
4997,176.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1306.8181818181818
4998,176.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1306.8181818181818
4999,176.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1306.8181818181818
5000,139.51,7,10,25,1,5,6,4,16,16,4,25,1,9,0,2,12,3126.693060543405,3109.991662034464,1003.5122930255897,1003.5122930255897
5001,139.51,7,10,25,1,5,6,4,16,16,4,25,1,9,0,2,12,3126.693060543405,3109.991662034464,1003.5122930255897,1003.5122930255897
5002,139.51,7,10,25,1,5,6,4,16,16,4,25,1,9,0,2,12,3126.693060543405,3109.991662034464,1003.5122930255897,1003.5122930255897
5003,139.51,7,10,25,1,5,6,4,16,16,4,25,1,9,0,2,12,3126.693060543405,3109.991662034464,1003.5122930255897,1003.5122930255897
5004,115.8,14,35,50,3,5,34,8,23,21,4,17,2,20,4,5,26,2748.1060957443865,2348.279151684156,110.0,3056.99481865285
5005,115.8,14,35,50,3,5,34,8,23,21,4,17,2,20,4,5,26,2748.1060957443865,2348.279151684156,110.0,3056.99481865285
5006,115.8,14,35,50,3,5,34,8,23,21,4,17,2,20,4,5,26,2748.1060957443865,2348.279151684156,110.0,3056.99481865285
5007,115.8,14,35,50,3,5,34,8,23,21,4,17,2,20,4,5,26,2748.1060957443865,2348.279151684156,110.0,3056.99481865285
5008,115.8,14,35,50,3,5,34,8,23,21,4,17,2,20,4,5,26,2748.1060957443865,2348.279151684156,110.0,3056.99481865285
5009,115.8,14,35,50,3,5,34,8,23,21,4,17,2,20,4,5,26,2748.1060957443865,2348.279151684156,110.0,3056.99481865285
5010,229.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,457.516339869281
5011,229.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,457.516339869281
5012,229.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,457.516339869281
5013,229.5,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,457.516339869281
5014,90.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5777.777777777777
5015,90.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5777.777777777777
5016,280.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3107.1428571428573
5017,280.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3107.1428571428573
5018,280.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3107.1428571428573
5019,280.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3107.1428571428573
5020,105.0,10,6,37,1,3,14,2,14,9,5,18,2,13,1,5,13,2044.3448078727786,1805.555555555556,500.0,3333.333333333333
5021,105.0,10,6,37,1,3,14,2,14,9,5,18,2,13,1,5,13,2044.3448078727786,1805.555555555556,500.0,3333.333333333333
5022,306.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3121.3398692810456
5023,306.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3121.3398692810456
5024,306.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3121.3398692810456
5025,306.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3121.3398692810456
5026,150.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1000.0
5027,150.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1000.0
5028,150.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1000.0
5029,150.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1000.0
5030,150.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1000.0
5031,150.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1000.0
5032,54.0,1,8,34,0,8,34,3,11,14,2,13,2,11,1,3,19,2279.8435030274145,1847.8260869565213,783.3333333333334,1574.074074074074
5033,57.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1543.859649122807
5034,57.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1543.859649122807
5035,57.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1543.859649122807
5036,57.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1543.859649122807
5037,57.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1543.859649122807
5038,57.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1543.859649122807
5039,56.4,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,2836.8794326241136
5040,56.4,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,2836.8794326241136
5041,56.4,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,2836.8794326241136
5042,56.4,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,2836.8794326241136
5043,56.4,0,20,54,20,40,12,7,25,5,2,20,0,23,2,24,68,2221.60811084746,1728.1746031746034,246.3054187192118,2836.8794326241136
5044,112.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1517.857142857143
5045,112.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1517.857142857143
5046,85.0,2,0,0,0,0,0,0,1,3,1,9,0,0,0,1,1,1643.37029840795,1529.4117647058824,1466.6666666666667,1529.4117647058824
5047,85.0,2,0,0,0,0,0,0,1,3,1,9,0,0,0,1,1,1643.37029840795,1529.4117647058824,1466.6666666666667,1529.4117647058824
5048,92.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1521.7391304347825
5049,92.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1521.7391304347825
5050,240.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2833.333333333333
5051,240.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2833.333333333333
5052,240.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2833.333333333333
5053,240.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2833.333333333333
5054,96.0,2,23,43,2,28,38,6,17,17,4,11,2,19,3,8,34,2850.3425128950394,2714.390872285609,108.031212484994,3229.1666666666665
5055,96.0,2,23,43,2,28,38,6,17,17,4,11,2,19,3,8,34,2850.3425128950394,2714.390872285609,108.031212484994,3229.1666666666665
5056,48.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1774.6510087940708,1574.074074074074,180.0,3333.333333333333
5057,280.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5357.142857142857
5058,280.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5357.142857142857
5059,134.0,6,52,34,2,9,62,8,29,39,4,8,3,28,2,8,50,2356.6823217097126,2250.0,220.0,746.2686567164179
5060,134.0,6,52,34,2,9,62,8,29,39,4,8,3,28,2,8,50,2356.6823217097126,2250.0,220.0,746.2686567164179
5061,134.0,6,52,34,2,9,62,8,29,39,4,8,3,28,2,8,50,2356.6823217097126,2250.0,220.0,746.2686567164179
5062,134.0,6,52,34,2,9,62,8,29,39,4,8,3,28,2,8,50,2356.6823217097126,2250.0,220.0,746.2686567164179
5063,134.0,6,52,34,2,9,62,8,29,39,4,8,3,28,2,8,50,2356.6823217097126,2250.0,220.0,746.2686567164179
5064,134.0,6,52,34,2,9,62,8,29,39,4,8,3,28,2,8,50,2356.6823217097126,2250.0,220.0,746.2686567164179
5065,134.0,6,52,34,2,9,62,8,29,39,4,8,3,28,2,8,50,2356.6823217097126,2250.0,220.0,746.2686567164179
5066,110.96,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1532.0836337418891
5067,110.96,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1532.0836337418891
5068,114.0,5,6,10,1,4,7,2,12,22,4,18,2,9,0,2,9,2226.7010202089646,1522.6777939042088,598.2905982905983,5263.1578947368425
5069,114.0,5,6,10,1,4,7,2,12,22,4,18,2,9,0,2,9,2226.7010202089646,1522.6777939042088,598.2905982905983,5263.1578947368425
5070,73.0,1,0,0,0,2,2,0,0,0,0,5,0,0,0,0,0,655.158990456713,315.0,110.0,1506.849315068493
5071,500.0,2,1,2,0,0,4,0,1,1,0,14,0,0,0,0,0,1880.237160668877,1077.922077922078,383.06022557991065,700.0
5072,500.0,2,1,2,0,0,4,0,1,1,0,14,0,0,0,0,0,1880.237160668877,1077.922077922078,383.06022557991065,700.0
5073,237.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3291.1392405063293
5074,237.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3291.1392405063293
5075,237.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3291.1392405063293
5076,237.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3291.1392405063293
5077,220.35,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,998.4116178806444
5078,220.35,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,998.4116178806444
5079,240.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1645.8333333333333
5080,240.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1645.8333333333333
5081,240.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1645.8333333333333
5082,240.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,1645.8333333333333
5084,108.0,1,8,34,0,8,34,3,11,14,2,13,2,11,1,3,19,2279.8435030274145,1847.8260869565213,783.3333333333334,1250.0
5085,72.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1666.6666666666667
5086,72.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1666.6666666666667
5087,132.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2878.787878787879
5088,132.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2878.787878787879
5089,132.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2878.787878787879
5090,132.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,2878.787878787879
5091,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5092,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5093,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5094,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5095,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5096,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5097,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5098,100.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,1650.0
5099,4800.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1189.8732641605736,1291.989664082687,229.16666666666663,229.16666666666663
5100,49.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2857.1428571428573
5101,49.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2857.1428571428573
5102,200.0,1,0,0,0,2,2,0,0,0,0,5,0,0,0,0,0,655.158990456713,315.0,110.0,275.0
5103,210.0,2,0,0,0,0,0,0,2,3,0,15,0,0,0,1,2,1666.6666666666667,1666.6666666666667,1666.6666666666667,1666.6666666666667
5104,210.0,2,0,0,0,0,0,0,2,3,0,15,0,0,0,1,2,1666.6666666666667,1666.6666666666667,1666.6666666666667,1666.6666666666667
5105,210.0,2,0,0,0,0,0,0,2,3,0,15,0,0,0,1,2,1666.6666666666667,1666.6666666666667,1666.6666666666667,1666.6666666666667
5106,210.0,2,0,0,0,0,0,0,2,3,0,15,0,0,0,1,2,1666.6666666666667,1666.6666666666667,1666.6666666666667,1666.6666666666667
5107,79.0,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1453.369830435231,1478.2608695652175,230.0,1645.5696202531649
5108,1340.0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,600.2132196162047,600.2132196162047,343.2835820895522,343.2835820895522
5109,1340.0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,600.2132196162047,600.2132196162047,343.2835820895522,343.2835820895522
5110,77.91,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1514.5680913874985
5111,77.91,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1514.5680913874985
5112,77.91,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1514.5680913874985
5113,77.91,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,1514.5680913874985
5114,200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,871.25,871.25,347.5,347.5
5115,100.0,17,34,48,3,5,37,8,24,26,5,17,3,24,2,7,26,2748.1060957443865,2348.279151684156,110.0,6200.0
5116,100.0,17,34,48,3,5,37,8,24,26,5,17,3,24,2,7,26,2748.1060957443865,2348.279151684156,110.0,6200.0
5117,100.0,17,34,48,3,5,37,8,24,26,5,17,3,24,2,7,26,2748.1060957443865,2348.279151684156,110.0,6200.0
5118,100.0,17,34,48,3,5,37,8,24,26,5,17,3,24,2,7,26,2748.1060957443865,2348.279151684156,110.0,6200.0
5119,100.0,17,34,48,3,5,37,8,24,26,5,17,3,24,2,7,26,2748.1060957443865,2348.279151684156,110.0,6200.0
5120,100.0,17,34,48,3,5,37,8,24,26,5,17,3,24,2,7,26,2748.1060957443865,2348.279151684156,110.0,6200.0
5121,70.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,6142.857142857143
5122,70.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,6142.857142857143
5123,70.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,6142.857142857143
5124,70.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,6142.857142857143
5125,94.5,14,46,28,27,28,15,15,19,7,3,19,2,23,19,48,58,2606.024445285722,2115.4273029966707,104.16666666666669,3038.095238095238
5126,94.5,14,46,28,27,28,15,15,19,7,3,19,2,23,19,48,58,2606.024445285722,2115.4273029966707,104.16666666666669,3038.095238095238
5127,94.5,14,46,28,27,28,15,15,19,7,3,19,2,23,19,48,58,2606.024445285722,2115.4273029966707,104.16666666666669,3038.095238095238
5128,94.5,14,46,28,27,28,15,15,19,7,3,19,2,23,19,48,58,2606.024445285722,2115.4273029966707,104.16666666666669,3038.095238095238
5129,94.5,14,46,28,27,28,15,15,19,7,3,19,2,23,19,48,58,2606.024445285722,2115.4273029966707,104.16666666666669,3038.095238095238
5130,94.5,14,46,28,27,28,15,15,19,7,3,19,2,23,19,48,58,2606.024445285722,2115.4273029966707,104.16666666666669,3038.095238095238
5131,167.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1556.88622754491
5132,167.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1556.88622754491
5133,167.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1556.88622754491
5134,167.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1556.88622754491
5135,167.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1556.88622754491
5136,167.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,1556.88622754491
5137,73.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1109.5890410958905,1109.5890410958905,1109.5890410958905,1109.5890410958905
5138,73.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1109.5890410958905,1109.5890410958905,1109.5890410958905,1109.5890410958905
5139,73.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1109.5890410958905,1109.5890410958905,1109.5890410958905,1109.5890410958905
5140,148.0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1561.0374754906607,1420.5182072829132,574.3243243243244,574.3243243243244
5141,148.0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1561.0374754906607,1420.5182072829132,574.3243243243244,574.3243243243244
5142,148.0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1561.0374754906607,1420.5182072829132,574.3243243243244,574.3243243243244
5143,69.87,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1660.22613424932
5144,69.87,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1660.22613424932
5145,382.8,4,23,51,6,18,47,5,28,16,3,13,2,24,3,11,29,2850.3425128950394,2714.390872285609,108.031212484994,3918.4952978056426
5146,382.8,4,23,51,6,18,47,5,28,16,3,13,2,24,3,11,29,2850.3425128950394,2714.390872285609,108.031212484994,3918.4952978056426
5147,70.0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1561.0374754906607,1420.5182072829132,574.3243243243244,1128.571428571429
