id,left,top,right,bottom,row_index,col_index,cambodia_h,cambodia_1,cambodia_2,cambodia_3,cambodia_4,Lon,lat
487,294779.639667524548713,1565651.935345211764798,306326.645051316998433,1555651.935345211764798,6,10,5761.342147704213858,435682.000000000000000,4895.303370786517007,11.000000000000000,338888.431787553476170,103.15251610,14.10978321
488,294779.639667524548713,1555651.935345211764798,306326.645051316998433,1545651.935345211764798,7,10,1192.120583718642592,118154.000000000000000,1327.573033707865079,11.000000000000000,330344.073112090001814,103.15324170,14.01941099
489,294779.639667524548713,1545651.935345211764798,306326.645051316998433,1535651.935345211764798,8,10,71.280786503106356,5952.000000000000000,66.876404494382029,11.000000000000000,321883.719664463424124,103.15396210,13.92903805
490,294779.639667524548713,1535651.935345211764798,306326.645051316998433,1525651.935345211764798,9,10,7850.525487849487945,511844.999999999941792,5816.420454545454959,11.000000000000000,313514.172305445070378,103.15467740,13.83866441
491,294779.639667524548713,1525651.935345211764798,306326.645051316998433,1515651.935345211764798,10,10,8426.116019031964242,611608.000000000000000,6872.000000000000000,11.000000000000000,305242.900649395072833,103.15538760,13.74829007
492,294779.639667524548713,1515651.935345211764798,306326.645051316998433,1505651.935345211764798,11,10,13470.857074303550689,1188795.000000000000000,13509.034090909090082,11.000000000000000,297078.113412799721118,103.15609260,13.65791503
493,294779.639667524548713,1505651.935345211764798,306326.645051316998433,1495651.935345211764798,12,10,10030.328698635101318,718816.000000000000000,8168.363636363636033,11.000000000000000,289028.834988462447654,103.15679260,13.56753930
494,294779.639667524548713,1495651.935345211764798,306326.645051316998433,1485651.935345211764798,13,10,4078.265552770346403,321786.000000000000000,3615.573033707865306,11.000000000000000,281104.988138975750189,103.15748750,13.47716288
495,294779.639667524548713,1485651.935345211764798,306326.645051316998433,1475651.935345211764798,14,10,12.823411580175161,1248.000000000000000,14.181818181818182,11.000000000000000,273317.482383321854286,103.15817730,13.38678577
496,294779.639667524548713,1475651.935345211764798,306326.645051316998433,1465651.935345211764798,15,10,1590.651282778009772,254183.000000000000000,2888.443181818181984,11.000000000000000,265678.307198470225558,103.15886210,13.29640799
497,294779.639667524548713,1465651.935345211764798,306326.645051316998433,1455651.935345211764798,16,10,3106.016520983539522,328220.999999999941792,3729.784090909090992,11.000000000000000,258200.628536712261848,103.15954180,13.20602953
498,294779.639667524548713,1455651.935345211764798,306326.645051316998433,1445651.935345211764798,17,10,75390.098015682320693,6451644.000000000000000,73314.136363636367605,11.000000000000000,250898.886327968735714,103.16021640,13.11565040
499,294779.639667524548713,1445651.935345211764798,306326.645051316998433,1435651.935345211764798,18,10,28133.441523119807243,2675629.000000000000000,30063.247191011236282,12.000000000000000,243788.889551627915353,103.16088600,13.02527060
500,294779.639667524548713,1435651.935345211764798,306326.645051316998433,1425651.935345211764798,19,10,12656.011012031696737,985895.000000000000000,11203.352272727272066,11.000000000000000,236887.904086710681440,103.16155060,12.93489014
501,294779.639667524548713,1425651.935345211764798,306326.645051316998433,1415651.935345211764798,20,10,3018.514053570107080,183793.000000000000000,2088.556818181818016,11.000000000000000,230214.726859606831567,103.16221010,12.84450903
502,294779.639667524548713,1415651.935345211764798,306326.645051316998433,1405651.935345211764798,21,10,2529.203460216522217,109560.000000000000000,1231.011235955056236,11.000000000000000,223789.737814556865487,103.16286460,12.75412726
503,294779.639667524548713,1405651.935345211764798,306326.645051316998433,1395651.935345211764798,22,10,1437.369399115443230,82661.000000000000000,939.329545454545496,11.000000000000000,217634.918998744396959,103.16351420,12.66374483
504,294779.639667524548713,1395651.935345211764798,306326.645051316998433,1385651.935345211764798,23,10,221.202256467193365,12777.000000000000000,145.193181818181813,11.000000000000000,211773.827734075137414,103.16415870,12.57336177
505,294779.639667524548713,1385651.935345211764798,306326.645051316998433,1375651.935345211764798,24,10,195.529497961048037,20580.000000000000000,231.235955056179762,11.000000000000000,206231.508718408382265,103.16479820,12.48297806
506,294779.639667524548713,1375651.935345211764798,306326.645051316998433,1365651.935345211764798,25,10,51.821892432402819,8678.000000000000000,98.613636363636346,11.000000000000000,201034.328395273711067,103.16543280,12.39259372
507,294779.639667524548713,1365651.935345211764798,306326.645051316998433,1355651.935345211764798,26,10,711.770738371647894,64493.000000000000000,732.875000000000000,11.000000000000000,196209.714664079889189,103.16606230,12.30220874
508,294779.639667524548713,1355651.935345211764798,306326.645051316998433,1345651.935345211764798,27,10,202.945944197475910,18452.000000000000000,212.091954022988517,11.000000000000000,191785.786736147303600,103.16668700,12.21182314
509,294779.639667524548713,1345651.935345211764798,306326.645051316998433,1335651.935345211764798,28,10,42.107987403869629,8237.000000000000000,93.602272727272734,11.000000000000000,187790.864499825111125,103.16730660,12.12143691
510,294779.639667524548713,1335651.935345211764798,306326.645051316998433,1325651.935345211764798,29,10,468.142224268987775,90757.000000000000000,1043.183908045976978,11.000000000000000,184252.854835690668551,103.16792130,12.03105007
511,294779.639667524548713,1325651.935345211764798,306326.645051316998433,1315651.935345211764798,30,10,65.484339633956552,12773.000000000000000,145.147727272727309,11.000000000000000,181198.524194226047257,103.16853110,11.94066260
512,294779.639667524548713,1315651.935345211764798,306326.645051316998433,1305651.935345211764798,31,10,0.000000000000000,88.000000000000000,1.000000000000000,11.000000000000000,178652.681911765917903,103.16913590,11.85027453
513,294779.639667524548713,1305651.935345211764798,306326.645051316998433,1295651.935345211764798,32,10,0.121143825626673,110.000000000000000,1.235955056179775,11.000000000000000,176637.315612366190180,103.16973580,11.75988586
514,294779.639667524548713,1295651.935345211764798,306326.645051316998433,1285651.935345211764798,33,10,12.598641332238913,1361.000000000000000,15.465909090909092,11.000000000000000,175170.735874427278759,103.17033080,11.66949658
515,294779.639667524548713,1285651.935345211764798,306326.645051316998433,1275651.935345211764798,34,10,715.829481586813927,124003.000000000000000,1409.125000000000000,11.000000000000000,174266.798540199582931,103.17092090,11.57910670
516,294779.639667524548713,1275651.935345211764798,306326.645051316998433,1265651.935345211764798,35,10,49.063431143760681,6150.000000000000000,70.689655172413794,11.000000000000000,173934.275994206604082,103.17150610,11.48871624
517,294779.639667524548713,1265651.935345211764798,306326.645051316998433,1255651.935345211764798,36,10,49.170915327966213,7481.000000000000000,85.988505747126439,11.000000000000000,174176.440950199496001,103.17208640,11.39832518
518,294779.639667524548713,1255651.935345211764798,306326.645051316998433,1245651.935345211764798,37,10,28.733331009745594,1455.000000000000000,17.321428571428573,11.000000000000000,174990.907539248466492,103.17407850,11.30738307
519,294779.639667524548713,1245651.935345211764798,306326.645051316998433,1235651.935345211764798,38,10,28.691483408212662,1463.000000000000000,16.625000000000000,11.000000000000000,176369.747355055122171,103.17323230,11.21754132
520,294779.639667524548713,1235651.935345211764798,306326.645051316998433,1225651.935345211764798,39,10,654.448664605617523,3882.000000000000000,43.617977528089888,11.000000000000000,178299.867533388867741,103.17379790,11.12714852
521,294779.639667524548713,1225651.935345211764798,306326.645051316998433,1215651.935345211764798,40,10,210.870669679716229,16614.000000000000000,188.795454545454533,11.000000000000000,180763.609890366846230,103.17435870,11.03675516
522,294779.639667524548713,1215651.935345211764798,306326.645051316998433,1205651.935345211764798,41,10,459.926363378763199,48478.000000000000000,550.886363636363626,11.000000000000000,183739.509835607139394,103.17491460,10.94636123
523,294779.639667524548713,1205651.935345211764798,306326.645051316998433,1195651.935345211764798,42,10,218.227339684963226,22981.000000000000000,883.884615384615245,11.000000000000000,187569.073239752935478,103.17245010,10.87610172
524,294779.639667524548713,1195651.935345211764798,306326.645051316998433,1185651.935345211764798,43,10,16.360106027664003,1901.000000000000000,172.818181818181813,11.000000000000000,188239.571294691471849,103.20407290,10.75299383
525,294779.639667524548713,1185651.935345211764798,306326.645051316998433,1175651.935345211997628,44,10,0.000000000000000,0.179653931570014,1.000000000000000,11.000000000000000,190665.575694039318478,103.20581390,10.71339840
532,303439.893705368915107,1590651.935345211764798,314986.899089161481243,1580651.935345211764798,3,11,872.528175193816423,55065.000000000000000,1251.477272727272748,11.000000000000000,354963.424474689178169,103.23662300,14.31729483
533,303439.893705368915107,1580651.935345211764798,314986.899089161481243,1570651.935345211764798,4,11,4331.802405774593353,274579.000000000000000,3085.157303370786394,11.000000000000000,347653.786116458417382,103.23165830,14.24594831
534,303439.893705368915107,1570651.935345211764798,314986.899089161481243,1560651.935345211764798,5,11,5617.138950295746326,354506.000000000000000,4028.477272727272521,11.000000000000000,338887.424262562766671,103.23235980,14.15557315
535,303439.893705368915107,1560651.935345211764798,314986.899089161481243,1550651.935345211764798,6,11,8367.348669787868857,320784.999999999941792,3604.325842696629024,11.000000000000000,330191.321040406357497,103.23305630,14.06519727
536,303439.893705368915107,1550651.935345211764798,314986.899089161481243,1540651.935345211764798,7,11,1349.518157828599215,49859.000000000000000,566.579545454545496,11.000000000000000,321571.176421493757516,103.23374800,13.97482068
537,303439.893705368915107,1540651.935345211764798,314986.899089161481243,1530651.935345211764798,8,11,1286.131825082004070,93354.000000000000000,1060.840909090909008,11.000000000000000,313033.265596447919961,103.23443470,13.88444338
538,303439.893705368915107,1530651.935345211764798,314986.899089161481243,1520651.935345211764798,9,11,6053.121808797121957,493290.000000000000000,5481.000000000000000,11.000000000000000,304584.504017301020212,103.23511650,13.79406539
539,303439.893705368915107,1520651.935345211764798,314986.899089161481243,1510651.935345211764798,10,11,3535.484519531484693,281572.000000000000000,3199.681818181818016,11.000000000000000,296232.519585336616728,103.23579350,13.70368670
540,303439.893705368915107,1510651.935345211764798,314986.899089161481243,1500651.935345211764798,11,11,9117.211510557681322,646489.000000000000000,7346.465909090909008,11.000000000000000,287985.732440650812350,103.23646560,13.61330732
541,303439.893705368915107,1500651.935345211764798,314986.899089161481243,1490651.935345211764798,12,11,507.638982882723212,43567.000000000000000,489.516853932584297,11.000000000000000,279853.442676704784390,103.23713280,13.52292725
542,303439.893705368915107,1490651.935345211764798,314986.899089161481243,1480651.935345211764798,13,11,4433.812271481379867,289370.000000000000000,3288.295454545454504,11.000000000000000,271845.926082496705931,103.23779510,13.43254650
543,303439.893705368915107,1480651.935345211764798,314986.899089161481243,1470651.935345211764798,14,11,0.000000000000000,88.000000000000000,1.000000000000000,11.000000000000000,263974.537673768936656,103.23845260,13.34216507
544,303439.893705368915107,1470651.935345211764798,314986.899089161481243,1460651.935345211764798,15,11,110.139626439660788,9833.000000000000000,111.738636363636346,11.000000000000000,256251.822270438657142,103.23910520,13.25178296
545,303439.893705368915107,1460651.935345211764798,314986.899089161481243,1450651.935345211764798,16,11,51586.739577271975577,2887458.000000000000000,32812.022727272727934,11.000000000000000,248691.630658656184096,103.23975300,13.16140018
546,303439.893705368915107,1450651.935345211764798,314986.899089161481243,1440651.935345211764798,17,11,95073.758158013224602,5460072.000000000000000,61349.123595505618141,21.000000000000000,241309.238881686527748,103.24039600,13.07101674
547,303439.893705368915107,1440651.935345211764798,314986.899089161481243,1430651.935345211764798,18,11,12106.744152019731700,817681.000000000000000,9291.829545454547770,11.000000000000000,234121.466867377370363,103.24103420,12.98063264
548,303439.893705368915107,1430651.935345211764798,314986.899089161481243,1420651.935345211764798,19,11,18729.049620280973613,726573.000000000000000,8256.511363636363967,11.000000000000000,227146.790855976316379,103.24166750,12.89024787
549,303439.893705368915107,1420651.935345211764798,314986.899089161481243,1410651.935345211764798,20,11,11904.541603088380725,463224.999999999941792,5204.775280898876190,11.000000000000000,220405.441889975860249,103.24229610,12.79986246
550,303439.893705368915107,1410651.935345211764798,314986.899089161481243,1400651.935345211764798,21,11,11246.751020958647132,512626.000000000000000,5825.295454545454959,11.000000000000000,213919.479955865594093,103.24291990,12.70947639
551,303439.893705368915107,1400651.935345211764798,314986.899089161481243,1390651.935345211764798,22,11,1944.248688109219074,101511.000000000000000,1153.534090909090992,11.000000000000000,207712.830288516008295,103.24353880,12.61908969
552,303439.893705368915107,1390651.935345211764798,314986.899089161481243,1380651.935345211764798,23,11,81.126681759022176,7534.000000000000000,85.613636363636346,11.000000000000000,201811.265049528563395,103.24415300,12.52870234
553,303439.893705368915107,1380651.935345211764798,314986.899089161481243,1370651.935345211764798,24,11,175.809429915156215,37281.000000000000000,423.647727272727252,11.000000000000000,196242.310443684458733,103.24476240,12.43831435
554,303439.893705368915107,1370651.935345211764798,314986.899089161481243,1360651.935345211764798,25,11,711.567539921030402,64488.000000000000000,732.818181818181870,11.000000000000000,191035.056963086681208,103.24536710,12.34792573
555,303439.893705368915107,1360651.935345211764798,314986.899089161481243,1350651.935345211764798,26,11,0.657242496876600,88.000000000000000,1.000000000000000,11.000000000000000,186219.849755265749991,103.24596700,12.25753649
556,303439.893705368915107,1350651.935345211764798,314986.899089161481243,1340651.935345211764798,27,11,0.000000000000000,89.000000000000000,1.000000000000000,11.000000000000000,181827.838270795968128,103.24656220,12.16714662
557,303439.893705368915107,1340651.935345211764798,314986.899089161481243,1330651.935345211764798,28,11,536.683819599449635,104012.000000000000000,1181.954545454545496,11.000000000000000,177890.370652347628493,103.24715260,12.07675613
558,303439.893705368915107,1330651.935345211764798,314986.899089161481243,1320651.935345211764798,29,11,27.988042147830129,5505.000000000000000,62.556818181818173,11.000000000000000,174438.229882109561004,103.24773830,11.98636503
559,303439.893705368915107,1320651.935345211764798,314986.899089161481243,1310651.935345211764798,30,11,0.000000000000000,87.000000000000000,1.000000000000000,11.000000000000000,171500.725918437383370,103.24831930,11.89597332
560,303439.893705368915107,1310651.935345211764798,314986.899089161481243,1300651.935345211764798,31,11,0.000000000000000,88.000000000000000,1.000000000000000,11.000000000000000,169104.680032033182215,103.24889550,11.80558101
561,303439.893705368915107,1300651.935345211764798,314986.899089161481243,1290651.935345211764798,32,11,0.000000000000000,87.000000000000000,1.000000000000000,11.000000000000000,167273.361591996916104,103.24946710,11.71518809
562,303439.893705368915107,1290651.935345211764798,314986.899089161481243,1280651.935345211764798,33,11,349.083094847388566,50537.000000000000000,580.885057471264417,11.000000000000000,166025.459066968993284,103.25003390,11.62479458
563,303439.893705368915107,1280651.935345211764798,314986.899089161481243,1270651.935345211764798,34,11,5.019363930448890,694.000000000000000,7.886363636363638,11.000000000000000,165374.180234180996194,103.25059610,11.53440047
564,303439.893705368915107,1270651.935345211764798,314986.899089161481243,1260651.935345211764798,35,11,60.024601304903626,7349.000000000000000,83.511363636363654,11.000000000000000,165326.576164871890796,103.25115350,11.44400577
565,303439.893705368915107,1260651.935345211764798,314986.899089161481243,1250651.935345211764798,36,11,491.792136682197452,59700.000000000000000,670.786516853932540,11.000000000000000,165883.166572148766136,103.25170630,11.35361050
566,303439.893705368915107,1250651.935345211764798,314986.899089161481243,1240651.935345211764798,37,11,207.120624143630266,15175.000000000000000,172.443181818181813,11.000000000000000,167037.911815232888330,103.25225450,11.26321464
567,303439.893705368915107,1240651.935345211764798,314986.899089161481243,1230651.935345211764798,38,11,113.558526322245598,6095.000000000000000,70.057471264367820,11.000000000000000,168778.535008722683415,103.25279790,11.17281821
568,303439.893705368915107,1230651.935345211764798,314986.899089161481243,1220651.935345211764798,39,11,0.000000000000000,87.000000000000000,1.000000000000000,11.000000000000000,171087.155095519643510,103.25333670,11.08242120
569,303439.893705368915107,1220651.935345211764798,314986.899089161481243,1210651.935345211764798,40,11,1336.474991094320785,140539.000000000000000,1615.390804597701162,11.000000000000000,173941.157460813090438,103.25387080,10.99202363
570,303439.893705368915107,1210651.935345211764798,314986.899089161481243,1200651.935345211764798,41,11,52.497443981468678,5495.000000000000000,177.258064516129025,11.000000000000000,177157.539430065138731,103.24405070,10.92479230
571,303439.893705368915107,1200651.935345211764798,314986.899089161481243,1190651.935345211764798,42,11,246.432949714362621,21080.000000000000000,5270.000000000000000,11.000000000000000,184349.458257009653607,103.24036580,10.77180340
572,303439.893705368915107,1190651.935345211764798,314986.899089161481243,1180651.935345211764798,43,11,633.873098229989409,54238.000000000000000,1179.086956521739239,11.000000000000000,186047.679612685809843,103.24937760,10.71950883
573,303439.893705368915107,1180651.935345211764798,314986.899089161481243,1170651.935345211997628,44,11,168.027570346370339,14480.000000000000000,1608.888888888888914,11.000000000000000,187790.960035838419572,103.27930000,10.63570393
580,312100.147743213339709,1595651.935345211764798,323647.153127005905844,1585651.935345211764798,3,12,316.292977625969797,22388.000000000000000,2035.272727272727252,11.000000000000000,353641.331423867726699,103.31446500,14.34596882
581,312100.147743213339709,1585651.935345211764798,323647.153127005905844,1575651.935345211764798,4,12,2350.344541955739260,148068.000000000000000,1663.685393258426984,11.000000000000000,348084.251519838115200,103.31156550,14.29171870
582,312100.147743213339709,1575651.935345211764798,323647.153127005905844,1565651.935345211764798,5,12,6431.832525901496410,406178.000000000000000,4615.659090909090992,11.000000000000000,339181.305318433383945,103.31223760,14.20134006
583,312100.147743213339709,1565651.935345211764798,323647.153127005905844,1555651.935345211764798,6,12,10383.175876967608929,382151.000000000058208,4246.122222222222263,11.000000000000000,330341.287368749617599,103.31290490,14.11096070
584,312100.147743213339709,1555651.935345211764798,323647.153127005905844,1545651.935345211764798,7,12,2378.084463363513350,105741.000000000000000,1201.602272727272748,11.000000000000000,321569.387453896633815,103.31356750,14.02058063
585,312100.147743213339709,1545651.935345211764798,323647.153127005905844,1535651.935345211764798,8,12,1813.875227732583880,159806.000000000000000,1815.977272727272748,11.000000000000000,312871.335058124677744,103.31422550,13.93019986
586,312100.147743213339709,1535651.935345211764798,323647.153127005905844,1525651.935345211764798,9,12,2206.810621924698353,201585.000000000000000,2265.000000000000000,11.000000000000000,304253.463749386137351,103.31487880,13.83981839
587,312100.147743213339709,1525651.935345211764798,323647.153127005905844,1515651.935345211764798,10,12,9325.882114376872778,905473.000000000000000,10289.465909090909918,11.000000000000000,295722.783459449885413,103.31552740,13.74943622
588,312100.147743213339709,1515651.935345211764798,323647.153127005905844,1505651.935345211764798,11,12,2981.085594808682799,294284.000000000000000,3306.561797752809071,11.000000000000000,287287.061427482462022,103.31617130,13.65905337
589,312100.147743213339709,1505651.935345211764798,323647.153127005905844,1495651.935345211764798,12,12,10544.383883379401595,913936.000000000000000,10385.636363636363967,11.000000000000000,278954.912531294685323,103.31681060,13.56866983
590,312100.147743213339709,1495651.935345211764798,323647.153127005905844,1485651.935345211764798,13,12,10.834037879481912,1308.000000000000000,14.863636363636363,11.000000000000000,270735.899621632823255,103.31744520,13.47828560
591,312100.147743213339709,1485651.935345211764798,323647.153127005905844,1475651.935345211764798,14,12,138.681764304637909,1542.000000000000000,17.325842696629213,11.000000000000000,262640.644267238967586,103.31807520,13.38790070
592,312100.147743213339709,1475651.935345211764798,323647.153127005905844,1465651.935345211764798,15,12,1003.234949290752411,9996.000000000000000,112.314606741573030,11.000000000000000,254680.947969092376297,103.31870060,13.29751512
593,312100.147743213339709,1465651.935345211764798,323647.153127005905844,1455651.935345211764798,16,12,2072.417108865454793,221415.000000000000000,2516.079545454545496,11.000000000000000,246869.923355105333030,103.31932130,13.20712887
594,312100.147743213339709,1455651.935345211764798,323647.153127005905844,1445651.935345211764798,17,12,15957.602243758738041,1048283.000000000000000,11912.306818181818016,11.000000000000000,239222.134049480402609,103.31993750,13.11674195
595,312100.147743213339709,1445651.935345211764798,323647.153127005905844,1435651.935345211764798,18,12,10814.994755502790213,769340.000000000000000,8742.500000000000000,11.000000000000000,231753.740735993895214,103.32054900,13.02635438
596,312100.147743213339709,1435651.935345211764798,323647.153127005905844,1425651.935345211764798,19,12,11116.027947513386607,1199294.000000000000000,13628.340909090909918,11.000000000000000,224482.649298874079250,103.32115600,12.93596615
597,312100.147743213339709,1425651.935345211764798,323647.153127005905844,1415651.935345211764798,20,12,8137.527355171740055,347163.000000000058208,3945.034090909090992,11.000000000000000,217428.654720293532591,103.32175830,12.84557726
598,312100.147743213339709,1415651.935345211764798,323647.153127005905844,1405651.935345211764798,21,12,6543.866889628581703,176025.000000000000000,2023.275862068965580,11.000000000000000,210613.571541939018061,103.32235610,12.75518773
599,312100.147743213339709,1405651.935345211764798,323647.153127005905844,1395651.935345211764798,22,12,3603.321074120700359,152438.000000000000000,1732.250000000000000,11.000000000000000,204061.338105636474211,103.32294930,12.66479755
600,312100.147743213339709,1395651.935345211764798,323647.153127005905844,1385651.935345211764798,23,12,16326.973264715634286,385216.999999999941792,4377.465909090909008,11.000000000000000,197798.077517150348285,103.32353790,12.57440673
601,312100.147743213339709,1385651.935345211764798,323647.153127005905844,1375651.935345211764798,24,12,115.230136359110475,24473.000000000000000,274.977528089887642,11.000000000000000,191852.093546439136844,103.32412200,12.48401528
602,312100.147743213339709,1375651.935345211764798,323647.153127005905844,1365651.935345211764798,25,12,538.009641177020967,54699.000000000000000,621.579545454545496,11.000000000000000,186253.774984016024973,103.32470150,12.39362319
603,312100.147743213339709,1365651.935345211764798,323647.153127005905844,1355651.935345211764798,26,12,0.000000000000000,88.000000000000000,1.000000000000000,11.000000000000000,181035.378207168861991,103.32527650,12.30323048
604,312100.147743213339709,1355651.935345211764798,323647.153127005905844,1345651.935345211764798,27,12,0.000000000000000,88.000000000000000,1.000000000000000,11.000000000000000,176230.656239693693351,103.32584700,12.21283715
605,312100.147743213339709,1345651.935345211764798,323647.153127005905844,1335651.935345211764798,28,12,0.000000000000000,87.000000000000000,1.000000000000000,11.000000000000000,171874.305246382282348,103.32641290,12.12244319
606,312100.147743213339709,1335651.935345211764798,323647.153127005905844,1325651.935345211764798,29,12,0.498818032456703,95.000000000000000,1.079545454545455,11.000000000000000,168001.208264098735526,103.32697430,12.03204863
607,312100.147743213339709,1325651.935345211764798,323647.153127005905844,1315651.935345211764798,30,12,0.052891762654937,88.000000000000000,1.000000000000000,11.000000000000000,164645.472823226620676,103.32753120,11.94165345
608,312100.147743213339709,1315651.935345211764798,323647.153127005905844,1305651.935345211764798,31,12,0.000000000000000,89.000000000000000,1.000000000000000,11.000000000000000,161839.284577205165988,103.32808360,11.85125767
609,312100.147743213339709,1305651.935345211764798,323647.153127005905844,1295651.935345211764798,32,12,0.000000000000000,87.000000000000000,1.000000000000000,11.000000000000000,159611.631504354940262,103.32863150,11.76086129
610,312100.147743213339709,1295651.935345211764798,323647.153127005905844,1285651.935345211764798,33,12,0.000000000000000,88.000000000000000,1.000000000000000,11.000000000000000,157986.987937525002053,103.32917490,11.67046431
611,312100.147743213339709,1285651.935345211764798,323647.153127005905844,1275651.935345211764798,34,12,4.227073605768833,391.000000000000000,4.443181818181819,11.000000000000000,156984.076803775358712,103.32971380,11.58006673
612,312100.147743213339709,1275651.935345211764798,323647.153127005905844,1265651.935345211764798,35,12,0.000000000000000,86.000000000000000,1.000000000000000,11.000000000000000,156614.842679883469827,103.33024820,11.48966857
613,312100.147743213339709,1265651.935345211764798,323647.153127005905844,1255651.935345211764798,36,12,0.000000000000000,88.000000000000000,1.000000000000000,11.000000000000000,156883.759802152781049,103.33077820,11.39926983
614,312100.147743213339709,1255651.935345211764798,323647.153127005905844,1245651.935345211764798,37,12,5.147981066256762,708.000000000000000,8.137931034482758,11.000000000000000,157787.565399837854784,103.33130370,11.30887051
615,312100.147743213339709,1245651.935345211764798,323647.153127005905844,1235651.935345211764798,38,12,29.812781333923340,3096.000000000000000,35.586206896551722,11.000000000000000,159315.454560424783267,103.33182470,11.21847061
616,312100.147743213339709,1235651.935345211764798,323647.153127005905844,1225651.935345211764798,39,12,32.713875931490229,1635.000000000000000,18.579545454545453,11.000000000000000,161449.710093274537940,103.33234130,11.12807014
617,312100.147743213339709,1225651.935345211764798,323647.153127005905844,1215651.935345211764798,40,12,5.711939815707918,513.000000000000000,5.829545454545454,11.000000000000000,164166.684426185878692,103.33285350,11.03766911
618,312100.147743213339709,1215651.935345211764798,323647.153127005905844,1205651.935345211764798,41,12,962.043866820633525,65031.000000000000000,747.482758620689651,11.000000000000000,167438.013064483733615,103.33391260,10.94828844
619,312100.147743213339709,1205651.935345211764798,323647.153127005905844,1195651.935345211764798,42,12,131.643444985151291,5629.000000000000000,804.142857142857110,11.000000000000000,168204.564066707069287,103.35472880,10.88855840
621,312100.147743213339709,1185651.935345211764798,323647.153127005905844,1175651.935345211997628,44,12,158.522043013945222,13555.000000000000000,2711.000000000000000,11.000000000000000,182495.034989174397197,103.30245320,10.69435404
622,312100.147743213339709,1175651.935345211997628,323647.153127005905844,1165651.935345211997628,45,12,292.342814886011183,31817.000000000000000,1767.611111111111086,11.000000000000000,187723.630310938169714,103.30991840,10.58229940
628,320760.401781057706103,1590651.935345211764798,332307.407164850214031,1580651.935345211764798,3,13,946.210010666400308,50291.000000000000000,718.442857142857179,11.000000000000000,348758.308892912231386,103.39415140,14.32976783
629,320760.401781057706103,1580651.935345211764798,332307.407164850214031,1570651.935345211764798,4,13,1508.513041168451309,74494.000000000000000,837.011235955056236,11.000000000000000,339769.333811064658221,103.39214950,14.24708367
630,320760.401781057706103,1570651.935345211764798,332307.407164850214031,1560651.935345211764798,5,13,2926.779215212911822,78269.000000000000000,889.420454545454504,11.000000000000000,330793.585637440090068,103.39278740,14.15670101
631,320760.401781057706103,1560651.935345211764798,332307.407164850214031,1550651.935345211764798,6,13,5292.906136637553573,204932.000000000000000,2328.772727272727479,11.000000000000000,321878.384475712839048,103.39342080,14.06631764
632,320760.401781057706103,1550651.935345211764798,332307.407164850214031,1540651.935345211764798,7,13,1580.561607155948877,84234.000000000000000,946.449438202247165,11.000000000000000,313028.903589084686246,103.39404970,13.97593357
633,320760.401781057706103,1540651.935345211764798,332307.407164850214031,1530651.935345211764798,8,13,4415.317195905372500,432716.000000000000000,4917.227272727273885,11.000000000000000,304250.877680797828361,103.39467420,13.88554880
634,320760.401781057706103,1530651.935345211764798,332307.407164850214031,1520651.935345211764798,9,13,7408.564410200342536,586846.000000000000000,6668.704545454545041,11.000000000000000,295550.673585475538857,103.39529420,13.79516333
635,320760.401781057706103,1520651.935345211764798,332307.407164850214031,1510651.935345211764798,10,13,3383.851812739856541,541571.000000000000000,6154.215909090909008,11.000000000000000,286935.370329320780002,103.39590980,13.70477717
636,320760.401781057706103,1510651.935345211764798,332307.407164850214031,1500651.935345211764798,11,13,23158.914071878883988,2028165.000000000000000,22788.370786516854423,11.000000000000000,278412.849629778589588,103.39652100,13.61439033
637,320760.401781057706103,1500651.935345211764798,332307.407164850214031,1490651.935345211764798,12,13,12351.405245415866375,1094446.000000000000000,12297.146067415729703,11.000000000000000,269991.897910677886102,103.39712770,13.52400281
638,320760.401781057706103,1490651.935345211764798,332307.407164850214031,1480651.935345211764798,13,13,748.566948967054486,70759.000000000000000,804.079545454545496,11.000000000000000,261682.320845240668859,103.39773000,13.43361461
639,320760.401781057706103,1480651.935345211764798,332307.407164850214031,1470651.935345211764798,14,13,2770.322970330715179,26632.000000000000000,302.636363636363626,11.000000000000000,253495.071267871477176,103.39832780,13.34322573
640,320760.401781057706103,1470651.935345211764798,332307.407164850214031,1460651.935345211764798,15,13,33.368137910962105,408.000000000000000,4.584269662921348,11.000000000000000,245442.390962229896104,103.39892130,13.25283619
641,320760.401781057706103,1460651.935345211764798,332307.407164850214031,1450651.935345211764798,16,13,1376.146694138646126,95073.000000000000000,1080.375000000000000,11.000000000000000,237537.966263677401002,103.39951040,13.16244598
642,320760.401781057706103,1450651.935345211764798,332307.407164850214031,1440651.935345211764798,17,13,239.197519477456808,14651.000000000000000,166.488636363636374,11.000000000000000,229797.096510266477708,103.40009510,13.07205510
643,320760.401781057706103,1440651.935345211764798,332307.407164850214031,1430651.935345211764798,18,13,110.185182804241776,10828.000000000000000,121.662921348314612,11.000000000000000,222236.873011426039739,103.40067540,12.98166358
644,320760.401781057706103,1430651.935345211764798,332307.407164850214031,1420651.935345211764798,19,13,10249.015012539923191,798398.000000000116415,9072.704545454545951,11.000000000000000,214876.364222914009588,103.40125130,12.89127140
645,320760.401781057706103,1420651.935345211764798,332307.407164850214031,1410651.935345211764798,20,13,13621.657654558308423,1307033.000000000000000,14852.647727272727934,11.000000000000000,207736.800044315255946,103.40182290,12.80087857
